X_COORD,Y_COORD,HABITAT
329758,6288909,1
330258,6288909,1
330758,6288909,1
331258,6288909,1
331758,6288909,1
332258,6288909,1
338758,6288909,1
339258,6288909,1
339758,6288909,1
340258,6288909,1
340758,6288909,1
341258,6288909,1
341758,6288909,1
342258,6288909,1
342758,6288909,1
343258,6288909,1
343758,6288909,1
344258,6288909,1
344758,6288909,1
345258,6288909,1
345758,6288909,1
346258,6288909,1
346758,6288909,1
347258,6288909,1
347758,6288909,1
348258,6288909,1
348758,6288909,1
349258,6288909,1
349758,6288909,1
350258,6288909,1
350758,6288909,1
351258,6288909,1
318758,6288409,1
319258,6288409,1
319758,6288409,1
320258,6288409,1
320758,6288409,1
321258,6288409,1
321758,6288409,1
322258,6288409,1
322758,6288409,1
323258,6288409,1
323758,6288409,1
324258,6288409,1
324758,6288409,1
325258,6288409,1
325758,6288409,1
326258,6288409,1
326758,6288409,1
327258,6288409,1
327758,6288409,1
328258,6288409,1
328758,6288409,1
329258,6288409,1
329758,6288409,1
330258,6288409,1
330758,6288409,1
331258,6288409,1
331758,6288409,1
332258,6288409,1
332758,6288409,1
338258,6288409,1
338758,6288409,1
339258,6288409,1
339758,6288409,1
340258,6288409,1
340758,6288409,1
341258,6288409,1
341758,6288409,1
342258,6288409,1
342758,6288409,1
343258,6288409,1
343758,6288409,1
344258,6288409,1
344758,6288409,1
345258,6288409,1
345758,6288409,1
346258,6288409,1
346758,6288409,1
347258,6288409,1
347758,6288409,1
348258,6288409,1
348758,6288409,1
349258,6288409,1
349758,6288409,1
350258,6288409,1
350758,6288409,1
351258,6288409,1
318758,6287909,1
319258,6287909,1
319758,6287909,1
320258,6287909,1
320758,6287909,1
321258,6287909,1
321758,6287909,1
322258,6287909,1
322758,6287909,1
323258,6287909,1
323758,6287909,1
324258,6287909,1
324758,6287909,1
325258,6287909,1
325758,6287909,1
326258,6287909,1
326758,6287909,1
327258,6287909,1
327758,6287909,1
328258,6287909,1
328758,6287909,1
329258,6287909,1
329758,6287909,1
330258,6287909,1
330758,6287909,1
331258,6287909,1
331758,6287909,1
332258,6287909,1
332758,6287909,1
338258,6287909,1
338758,6287909,1
339258,6287909,1
339758,6287909,1
340258,6287909,1
340758,6287909,1
341258,6287909,1
341758,6287909,1
342258,6287909,1
342758,6287909,1
343258,6287909,1
343758,6287909,1
344258,6287909,1
344758,6287909,1
345258,6287909,1
345758,6287909,1
346258,6287909,1
346758,6287909,1
347258,6287909,1
347758,6287909,1
348258,6287909,1
348758,6287909,1
349258,6287909,1
349758,6287909,1
350258,6287909,1
350758,6287909,1
351258,6287909,1
319258,6287409,1
319758,6287409,1
320258,6287409,1
320758,6287409,1
321258,6287409,1
321758,6287409,1
322258,6287409,1
322758,6287409,1
323258,6287409,1
323758,6287409,1
324258,6287409,1
324758,6287409,1
325258,6287409,1
325758,6287409,1
326258,6287409,1
326758,6287409,1
327258,6287409,1
327758,6287409,1
328258,6287409,1
328758,6287409,1
329258,6287409,1
329758,6287409,1
330258,6287409,1
330758,6287409,1
331258,6287409,1
331758,6287409,1
332258,6287409,1
332758,6287409,1
338258,6287409,1
338758,6287409,1
339258,6287409,1
339758,6287409,1
340258,6287409,1
340758,6287409,1
341258,6287409,1
341758,6287409,1
342258,6287409,1
342758,6287409,1
343258,6287409,1
343758,6287409,1
344258,6287409,1
344758,6287409,1
345258,6287409,1
345758,6287409,1
346258,6287409,1
346758,6287409,1
347258,6287409,1
347758,6287409,1
348258,6287409,1
348758,6287409,1
349258,6287409,1
349758,6287409,1
350258,6287409,1
350758,6287409,1
351258,6287409,1
319758,6286909,1
320258,6286909,1
320758,6286909,1
321258,6286909,1
321758,6286909,1
322258,6286909,1
322758,6286909,1
323258,6286909,1
323758,6286909,1
324258,6286909,1
324758,6286909,1
325258,6286909,1
325758,6286909,1
326258,6286909,1
326758,6286909,1
327258,6286909,1
327758,6286909,1
328258,6286909,1
328758,6286909,1
329258,6286909,1
329758,6286909,1
330258,6286909,1
330758,6286909,1
331258,6286909,1
331758,6286909,1
332258,6286909,1
332758,6286909,1
333258,6286909,1
338258,6286909,1
338758,6286909,1
339258,6286909,1
339758,6286909,1
340258,6286909,1
340758,6286909,1
341258,6286909,1
341758,6286909,1
342258,6286909,1
342758,6286909,1
343258,6286909,1
343758,6286909,1
344258,6286909,1
344758,6286909,1
345258,6286909,1
345758,6286909,1
346258,6286909,1
346758,6286909,1
347258,6286909,1
347758,6286909,1
348258,6286909,1
348758,6286909,1
349258,6286909,1
349758,6286909,1
350258,6286909,1
350758,6286909,1
351258,6286909,1
351758,6286909,1
320258,6286409,1
320758,6286409,1
321258,6286409,1
321758,6286409,1
322258,6286409,1
322758,6286409,1
323258,6286409,1
323758,6286409,1
324258,6286409,1
324758,6286409,1
325258,6286409,1
325758,6286409,1
326258,6286409,1
326758,6286409,1
327258,6286409,1
327758,6286409,1
328258,6286409,1
328758,6286409,1
329258,6286409,1
329758,6286409,1
330258,6286409,1
330758,6286409,1
331258,6286409,1
331758,6286409,1
332258,6286409,1
332758,6286409,1
333258,6286409,1
338758,6286409,1
339258,6286409,1
339758,6286409,1
340258,6286409,1
340758,6286409,1
341258,6286409,1
341758,6286409,1
342258,6286409,1
342758,6286409,1
343258,6286409,1
343758,6286409,1
344258,6286409,1
344758,6286409,1
345258,6286409,1
345758,6286409,1
346258,6286409,1
346758,6286409,1
347258,6286409,1
347758,6286409,1
348258,6286409,1
348758,6286409,1
349258,6286409,1
349758,6286409,1
350258,6286409,1
350758,6286409,1
351258,6286409,1
351758,6286409,1
320758,6285909,1
321258,6285909,1
321758,6285909,1
322258,6285909,1
322758,6285909,1
323258,6285909,1
323758,6285909,1
324258,6285909,1
324758,6285909,1
325258,6285909,1
325758,6285909,1
326258,6285909,1
326758,6285909,1
327258,6285909,1
327758,6285909,1
328258,6285909,1
328758,6285909,1
329258,6285909,1
329758,6285909,1
330258,6285909,1
330758,6285909,1
331258,6285909,1
331758,6285909,1
332258,6285909,1
332758,6285909,1
333258,6285909,1
333758,6285909,1
338758,6285909,1
339258,6285909,1
339758,6285909,1
340258,6285909,1
340758,6285909,1
341258,6285909,1
341758,6285909,1
342258,6285909,1
342758,6285909,1
343258,6285909,1
343758,6285909,1
344258,6285909,1
344758,6285909,1
345258,6285909,1
345758,6285909,1
346258,6285909,1
346758,6285909,1
347258,6285909,1
347758,6285909,1
348258,6285909,1
348758,6285909,1
349258,6285909,1
349758,6285909,1
350258,6285909,1
350758,6285909,1
351258,6285909,1
351758,6285909,1
352258,6285909,1
321258,6285409,1
321758,6285409,1
322258,6285409,1
322758,6285409,1
323258,6285409,1
323758,6285409,1
324258,6285409,1
324758,6285409,1
325258,6285409,1
325758,6285409,1
326258,6285409,1
326758,6285409,1
327258,6285409,1
327758,6285409,1
328258,6285409,1
328758,6285409,1
329258,6285409,1
329758,6285409,1
330258,6285409,1
330758,6285409,1
331258,6285409,1
331758,6285409,1
332258,6285409,1
332758,6285409,1
333258,6285409,1
333758,6285409,1
339258,6285409,1
339758,6285409,1
340258,6285409,1
340758,6285409,1
341258,6285409,1
341758,6285409,1
342258,6285409,1
342758,6285409,1
343258,6285409,1
343758,6285409,1
344258,6285409,1
344758,6285409,1
345258,6285409,1
345758,6285409,1
346258,6285409,1
346758,6285409,1
347258,6285409,1
347758,6285409,1
348258,6285409,1
348758,6285409,1
349258,6285409,1
349758,6285409,1
350258,6285409,1
350758,6285409,1
351258,6285409,1
351758,6285409,1
352258,6285409,1
320758,6284909,1
321258,6284909,1
321758,6284909,1
322258,6284909,1
322758,6284909,1
323258,6284909,1
323758,6284909,1
324258,6284909,1
324758,6284909,1
325258,6284909,1
325758,6284909,1
326258,6284909,1
326758,6284909,1
327258,6284909,1
327758,6284909,1
328258,6284909,1
328758,6284909,1
329258,6284909,1
329758,6284909,1
330258,6284909,1
330758,6284909,1
331258,6284909,1
331758,6284909,1
332258,6284909,1
332758,6284909,1
333258,6284909,1
333758,6284909,1
334258,6284909,1
334758,6284909,1
339758,6284909,1
340258,6284909,1
340758,6284909,1
341258,6284909,1
341758,6284909,1
342258,6284909,1
342758,6284909,1
343258,6284909,1
343758,6284909,1
344258,6284909,1
344758,6284909,1
345258,6284909,1
345758,6284909,1
346258,6284909,1
346758,6284909,1
347258,6284909,1
347758,6284909,1
348258,6284909,1
348758,6284909,1
349258,6284909,1
349758,6284909,1
350258,6284909,1
350758,6284909,1
351258,6284909,1
351758,6284909,1
352258,6284909,1
352758,6284909,1
320758,6284409,1
321258,6284409,1
321758,6284409,1
322258,6284409,1
322758,6284409,1
323258,6284409,1
323758,6284409,1
324258,6284409,1
324758,6284409,1
325258,6284409,1
325758,6284409,1
326258,6284409,1
326758,6284409,1
327258,6284409,1
327758,6284409,1
328258,6284409,1
328758,6284409,1
329258,6284409,1
329758,6284409,1
330258,6284409,1
330758,6284409,1
331258,6284409,1
331758,6284409,1
332258,6284409,1
332758,6284409,1
334258,6284409,1
334758,6284409,1
335258,6284409,1
340258,6284409,1
340758,6284409,1
341258,6284409,1
341758,6284409,1
342258,6284409,1
342758,6284409,1
343258,6284409,1
343758,6284409,1
344258,6284409,1
344758,6284409,1
345258,6284409,1
345758,6284409,1
346258,6284409,1
346758,6284409,1
347258,6284409,1
347758,6284409,1
348258,6284409,1
348758,6284409,1
349258,6284409,1
349758,6284409,1
350258,6284409,1
350758,6284409,1
351258,6284409,1
351758,6284409,1
352258,6284409,1
352758,6284409,1
318258,6283909,1
318758,6283909,1
319258,6283909,1
319758,6283909,1
320258,6283909,1
320758,6283909,1
321258,6283909,1
321758,6283909,1
322258,6283909,1
322758,6283909,1
323258,6283909,1
323758,6283909,1
324258,6283909,1
324758,6283909,1
325258,6283909,1
325758,6283909,1
326258,6283909,1
326758,6283909,1
327258,6283909,1
327758,6283909,1
328258,6283909,1
328758,6283909,1
329258,6283909,1
329758,6283909,1
330258,6283909,1
330758,6283909,1
331258,6283909,1
331758,6283909,1
332258,6283909,1
332758,6283909,1
334758,6283909,1
335258,6283909,1
340758,6283909,1
341258,6283909,1
341758,6283909,1
342258,6283909,1
342758,6283909,1
343258,6283909,1
343758,6283909,1
346258,6283909,1
346758,6283909,1
347258,6283909,1
347758,6283909,1
348258,6283909,1
348758,6283909,1
349258,6283909,1
349758,6283909,1
350258,6283909,1
350758,6283909,1
351258,6283909,1
351758,6283909,1
352258,6283909,1
352758,6283909,1
317258,6283409,1
317758,6283409,1
318258,6283409,1
318758,6283409,1
319258,6283409,1
319758,6283409,1
320258,6283409,1
320758,6283409,1
321258,6283409,1
321758,6283409,1
322258,6283409,1
322758,6283409,1
323258,6283409,1
323758,6283409,1
324258,6283409,1
324758,6283409,1
325258,6283409,1
325758,6283409,1
326258,6283409,1
326758,6283409,1
327258,6283409,1
327758,6283409,1
328258,6283409,1
328758,6283409,1
329258,6283409,1
329758,6283409,1
330258,6283409,1
330758,6283409,1
331258,6283409,1
331758,6283409,1
332258,6283409,1
334758,6283409,1
335258,6283409,1
346758,6283409,1
347258,6283409,1
347758,6283409,1
348258,6283409,1
348758,6283409,1
349258,6283409,1
349758,6283409,1
350258,6283409,1
350758,6283409,1
351258,6283409,1
351758,6283409,1
317258,6282909,1
317758,6282909,1
318258,6282909,1
318758,6282909,1
319258,6282909,1
319758,6282909,1
320258,6282909,1
320758,6282909,1
321258,6282909,1
321758,6282909,1
322258,6282909,1
322758,6282909,1
323258,6282909,1
323758,6282909,1
324258,6282909,1
324758,6282909,1
325258,6282909,1
325758,6282909,1
326258,6282909,1
326758,6282909,1
327258,6282909,1
327758,6282909,1
328258,6282909,1
328758,6282909,1
329258,6282909,1
329758,6282909,1
330258,6282909,1
330758,6282909,1
331258,6282909,1
331758,6282909,1
332258,6282909,1
334758,6282909,1
335258,6282909,1
346758,6282909,1
347258,6282909,1
347758,6282909,1
348258,6282909,1
348758,6282909,1
349258,6282909,1
349758,6282909,1
317258,6282409,1
317758,6282409,1
318258,6282409,1
318758,6282409,1
319258,6282409,1
319758,6282409,1
320258,6282409,1
320758,6282409,1
321258,6282409,1
321758,6282409,1
322258,6282409,1
322758,6282409,1
323258,6282409,1
323758,6282409,1
324258,6282409,1
324758,6282409,1
325258,6282409,1
325758,6282409,1
326258,6282409,1
326758,6282409,1
327258,6282409,1
327758,6282409,1
328258,6282409,1
328758,6282409,1
329258,6282409,1
329758,6282409,1
330258,6282409,1
330758,6282409,1
331258,6282409,1
331758,6282409,1
332258,6282409,1
335258,6282409,1
337258,6282409,1
337758,6282409,1
346758,6282409,1
347258,6282409,1
347758,6282409,1
348258,6282409,1
317258,6281909,1
317758,6281909,1
318258,6281909,1
318758,6281909,1
319258,6281909,1
319758,6281909,1
320258,6281909,1
320758,6281909,1
321258,6281909,1
321758,6281909,1
322258,6281909,1
322758,6281909,1
323258,6281909,1
323758,6281909,1
324258,6281909,1
324758,6281909,1
325258,6281909,1
325758,6281909,1
326258,6281909,1
326758,6281909,1
327258,6281909,1
327758,6281909,1
328258,6281909,1
328758,6281909,1
329258,6281909,1
329758,6281909,1
330258,6281909,1
330758,6281909,1
331258,6281909,1
331758,6281909,1
332258,6281909,1
336758,6281909,1
337258,6281909,1
337758,6281909,1
317758,6281409,1
318258,6281409,1
318758,6281409,1
319258,6281409,1
319758,6281409,1
320258,6281409,1
320758,6281409,1
321258,6281409,1
321758,6281409,1
322258,6281409,1
322758,6281409,1
323258,6281409,1
323758,6281409,1
324258,6281409,1
324758,6281409,1
325258,6281409,1
325758,6281409,1
326258,6281409,1
326758,6281409,1
327258,6281409,1
327758,6281409,1
328258,6281409,1
328758,6281409,1
329258,6281409,1
329758,6281409,1
330258,6281409,1
330758,6281409,1
331258,6281409,1
331758,6281409,1
332258,6281409,1
335758,6281409,1
336258,6281409,1
336758,6281409,1
337258,6281409,1
317758,6280909,1
318258,6280909,1
318758,6280909,1
319258,6280909,1
319758,6280909,1
320258,6280909,1
320758,6280909,1
321258,6280909,1
321758,6280909,1
322258,6280909,1
322758,6280909,1
323258,6280909,1
323758,6280909,1
324258,6280909,1
324758,6280909,1
325258,6280909,1
325758,6280909,1
326258,6280909,1
326758,6280909,1
327258,6280909,1
327758,6280909,1
328258,6280909,1
328758,6280909,1
329258,6280909,1
329758,6280909,1
330258,6280909,1
330758,6280909,1
331258,6280909,1
331758,6280909,1
332258,6280909,1
335758,6280909,1
336258,6280909,1
336758,6280909,1
337258,6280909,1
318258,6280409,1
318758,6280409,1
319258,6280409,1
319758,6280409,1
320258,6280409,1
320758,6280409,1
321258,6280409,1
321758,6280409,1
322258,6280409,1
322758,6280409,1
323258,6280409,1
323758,6280409,1
324258,6280409,1
324758,6280409,1
325258,6280409,1
325758,6280409,1
326258,6280409,1
326758,6280409,1
327258,6280409,1
327758,6280409,1
328258,6280409,1
328758,6280409,1
329258,6280409,1
329758,6280409,1
330258,6280409,1
330758,6280409,1
331258,6280409,1
331758,6280409,1
335758,6280409,1
336258,6280409,1
336758,6280409,1
337258,6280409,1
318258,6279909,1
318758,6279909,1
319258,6279909,1
319758,6279909,1
320258,6279909,1
320758,6279909,1
321258,6279909,1
321758,6279909,1
322258,6279909,1
322758,6279909,1
323258,6279909,1
323758,6279909,1
324258,6279909,1
324758,6279909,1
325258,6279909,1
325758,6279909,1
326258,6279909,1
326758,6279909,1
327258,6279909,1
327758,6279909,1
328258,6279909,1
328758,6279909,1
329258,6279909,1
329758,6279909,1
330258,6279909,1
330758,6279909,1
331258,6279909,1
331758,6279909,1
336258,6279909,1
336758,6279909,1
337258,6279909,1
337758,6279909,1
318758,6279409,1
319258,6279409,1
319758,6279409,1
320258,6279409,1
320758,6279409,1
321258,6279409,1
321758,6279409,1
322258,6279409,1
322758,6279409,1
323258,6279409,1
323758,6279409,1
324258,6279409,1
324758,6279409,1
325258,6279409,1
325758,6279409,1
326258,6279409,1
326758,6279409,1
327258,6279409,1
327758,6279409,1
328258,6279409,1
328758,6279409,1
329258,6279409,1
329758,6279409,1
330258,6279409,1
330758,6279409,1
331258,6279409,1
331758,6279409,1
336258,6279409,1
336758,6279409,1
337258,6279409,1
337758,6279409,1
319258,6278909,1
319758,6278909,1
320258,6278909,1
320758,6278909,1
321258,6278909,1
321758,6278909,1
322258,6278909,1
322758,6278909,1
323258,6278909,1
323758,6278909,1
324258,6278909,1
324758,6278909,1
325258,6278909,1
325758,6278909,1
326258,6278909,1
326758,6278909,1
327258,6278909,1
327758,6278909,1
328258,6278909,1
328758,6278909,1
329258,6278909,1
329758,6278909,1
330258,6278909,1
330758,6278909,1
331258,6278909,1
331758,6278909,1
332258,6278909,1
336258,6278909,1
336758,6278909,1
337258,6278909,1
337758,6278909,1
319258,6278409,1
319758,6278409,1
320258,6278409,1
320758,6278409,1
321258,6278409,1
321758,6278409,1
322258,6278409,1
322758,6278409,1
323258,6278409,1
323758,6278409,1
324258,6278409,1
324758,6278409,1
325258,6278409,1
325758,6278409,1
326258,6278409,1
326758,6278409,1
327258,6278409,1
327758,6278409,1
328258,6278409,1
328758,6278409,1
